rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,origin
409,51.120601871617744,50.90252707581227,-0.4492803028132375,54.8931832948116,47.34802044842389,07440,Pequannock,Morris County,NJ,695211.0,0.08304138069448577,-0.06666055971298768,0.010225645420302243,,-0.33711437653113596,0.0405959734593041,-0.14301547320087238,-0.043042148689258666,2026-07-31
410,51.11127853860286,50.782190132370644,-0.4492803028132375,59.19211822637656,43.030438850829164,07046,Mountain Lakes,Morris County,NJ,1231359.0,0.0738434001102938,0.504997186916313,0.5849424552191156,,-0.2952108665235127,0.3683829975100028,-0.19900193799522903,0.021215548867498144,2026-07-31
411,51.09974978191022,50.661853188928994,-0.4492803028132375,45.94998681432843,56.249512749492006,08879,South Amboy,Middlesex County,NJ,532176.0,0.03920760960614658,-0.3339012234126493,-0.11214826455123017,0.0613573878163921,-0.14294012534059175,-0.2020645743411424,0.022693465292787707,0.014615435019875542,2026-07-31
412,51.09605901713402,50.54151624548736,-0.4492803028132375,50.97524902238404,51.21686901188399,11721,Centerport,Suffolk County,NY,922785.0,0.009569524828778958,0.21652044417777105,-0.09399288598307187,,-0.3463346370335778,0.2231511471897356,0.09726770310477661,-0.04187687374675848,2026-07-31
413,51.07172752970944,50.42117930204573,-0.4492803028132375,45.285057650745436,56.85839740867345,11429,New York,Queens County,NY,754509.0,-0.029643448032339842,0.015191072063968747,-0.07166523532028535,,0.10288467598908002,-0.2034591141192491,-0.07836306040933394,0.07648479668810308,2026-07-31
414,51.05002000784158,50.30084235860409,-0.4492803028132375,58.24429217267397,43.85574784300918,07930,Chester,Morris County,NJ,940521.0,0.033206302163249296,0.2355575424947034,0.09201840921185322,,-0.5277916369939792,0.2219009530800733,0.2530638548150552,-0.1386754146513282,2026-07-31
415,51.037454743197074,50.18050541516246,-0.4492803028132375,44.14961370710175,57.925295779292405,07032,Kearny,Hudson County,NJ,585154.0,-0.0030417512143166847,-0.23900073591013893,0.07678025847825332,0.04445243983319961,0.11086080649906083,-0.18457436496619395,-0.11764222825689252,0.03998818022857291,2026-07-31
416,51.00385159242,50.06016847172082,-0.4492803028132375,49.88888634808235,52.118816836757645,11561,Long Beach,Nassau County,NY,826851.0,-0.030087138224817872,0.10674848055765196,-0.2475983019655441,0.05350620528250795,-0.12520561757831428,0.07757903612719252,0.12448359043805723,0.0232408324050815,2026-07-31
417,50.994606791938104,49.939831528279186,-0.4492803028132375,40.02665699617211,61.9625565877041,07601,Hackensack,Bergen County,NJ,472186.0,-0.019617243183132155,-0.4535023807090415,-0.3792022344097443,0.0691219809186575,-0.16635450896346815,-0.06928624386955351,-0.046857351132114644,0.013007106497491969,2026-07-31
418,50.99395983606843,49.81949458483754,-0.4492803028132375,34.94034221214765,67.0475774599892,10452,New York,Bronx County,NY,297575.0,-0.33969756131949114,-0.915208851651439,-0.5916925747478885,0.10304618278071184,0.0854761119165548,-0.3266225073013453,0.10232103747259913,0.031732086000497525,2026-07-31
419,50.97439730397231,49.69915764139591,-0.4492803028132375,54.176826947625365,47.77196766031926,10516,Cold Spring,Putnam County,NY,745555.0,0.02732227958073566,0.003252674313344528,0.2688257240679892,,-0.21873873666663646,0.13898495540607503,0.03763637245481277,0.027202950481433327,2026-07-31
420,50.97380533468812,49.57882069795427,-0.4492803028132375,52.018057756682964,49.92955291269328,11939,East Marion,Suffolk County,NY,1204830.0,0.04420119589531915,0.4832172446320069,-0.16687124204965187,,0.574611310467964,0.019779487800713258,0.024077466444650142,-0.03715558063691633,2026-07-31
421,50.967964619007255,49.458483754512635,-0.4492803028132375,54.44916323338628,47.48676600462823,11718,Brightwaters,Suffolk County,NY,852003.0,0.026102548608133352,0.13671441163906195,0.193469590176921,,-0.5265237867356067,0.1357976772668985,0.3018177934271691,-0.07469236526391461,2026-07-31
422,50.96262525317418,49.338146811071,-0.4492803028132375,52.354143755333695,49.571106751014675,11798,Wheatly Heights,Suffolk County,NY,572094.0,0.0002566969879897185,-0.26157342374390247,-0.21899326798973284,,,,,,2026-07-31
423,50.947703758737504,49.21780986762936,-0.4492803028132375,56.875900395351856,45.019507122123144,07960,Morristown,Morris County,NJ,917503.0,0.055449315040283415,0.2107791280789275,-0.12885969655063434,0.03859759320311722,-0.14522314693981753,0.1878510675590268,0.011824832020618459,-0.05332657329854458,2026-07-31
424,50.93356891198041,49.09747292418773,-0.4492803028132375,61.86165947022355,40.00547835373727,07750,Monmouth Beach,Monmouth County,NJ,1164499.0,0.1122966622503764,0.4491699608666231,0.12426154974177983,0.03303996216018657,0.15853898261802857,0.18485073289163367,-0.13128391475558487,-0.061837616309296364,2026-07-31
425,50.8888251583832,48.97713598074609,-0.4492803028132375,44.281005724534126,57.49664459223228,08901,New Brunswick,Middlesex County,NJ,449510.0,-0.0012250875952869167,-0.5027191138171645,-0.2538544585091511,0.07300093226191288,0.031765948129227395,-0.255508041845169,0.17633997499189213,-0.03343646959768494,2026-07-31
426,50.88848925065287,48.856799037304455,-0.4492803028132375,54.18248522487755,47.594493276428175,07645,Montvale,Bergen County,NJ,947320.0,0.03948432619337652,0.24276092006124728,0.0007570539784023111,,-0.21927586100358742,0.05931264874199904,-0.0363367845322049,0.06220981880021119,2026-07-31
427,50.88783331684083,48.73646209386281,-0.4492803028132375,52.050972667155385,49.72469396652628,11739,Great River,Suffolk County,NY,1074948.0,0.1938938439540351,0.36915122790647636,0.33162047372290004,,-0.01120071911000875,0.1284856503702576,-0.16625723980187956,0.3562947969996338,2026-07-31
428,50.84926040074642,48.61612515042118,-0.4492803028132375,43.536495566539514,58.16202523495332,10701,Yonkers,Westchester County,NY,633364.0,-0.024610521928106616,-0.1598311319586081,-0.29399268222634944,0.05303682180073924,0.3904905680719988,-0.1776707537209024,0.07849306272059131,0.049801275317827895,2026-07-31
429,50.84148990297466,48.49578820697955,-0.4492803028132375,49.10498896253092,52.5779908434184,07003,Bloomfield,Essex County,NJ,613939.0,0.025845924109056645,-0.19098083369409302,-0.12809479794418266,0.046841267957855114,-0.11086922239035357,-0.00021776076381369025,0.05281441067215198,0.07466196869269685,2026-07-31
430,50.83382408768246,48.375451263537904,-0.4492803028132375,59.177115355123846,42.490532820241064,07039,Livingston,Essex County,NJ,1113222.0,0.0905002254806643,0.4041376495362865,0.08019154239512005,0.047158733966131655,-0.3118409607836725,0.24400201155790135,0.09027947723341789,-0.022806877377527804,2026-07-31
431,50.825736242915,48.25511432009627,-0.4492803028132375,48.71348608871428,52.93798639711571,07001,Avenel,Middlesex County,NJ,531269.0,0.060016912986192855,-0.3356083438617592,-0.06964538403120102,0.05816266257114349,-0.23608375373440826,-0.17216881172931597,0.14421029179012024,0.046787312102696085,2026-07-31
432,50.78165167128367,48.13477737665463,-0.4492803028132375,42.0300185246928,59.533284817874545,07660,Ridgefield Park,Bergen County,NJ,607349.0,-0.01006706678239197,-0.20177282528992357,-0.1638081752414422,0.04297365373770382,-0.09284049338505374,-0.1459806007444654,-0.08388435006788342,0.029698156885624535,2026-07-31
433,50.77902621465894,48.014440433213,-0.4492803028132375,50.22142956090382,51.33662286841406,08751,Seaside Heights,Ocean County,NJ,742711.0,0.22909818869289147,-0.0005690900004271526,0.09113398583093257,0.03803632530187249,0.3710810309962216,-0.09972272030659102,-0.2465616699355806,-0.04936944507961423,2026-07-31
434,50.75351718935276,47.89410348977136,-0.4492803028132375,55.79159377155853,45.715440607146995,10570,Pleasantville,Westchester County,NY,1041395.0,0.016955748547914956,0.33744037812346406,0.0068535993026692665,0.03860206228138531,-0.15533049424929257,0.2435731674020153,-0.007380156687315065,-0.0016487696263831203,2026-07-31
435,50.75318561092972,47.773766546329725,-0.4492803028132375,52.90406478259746,48.60230643926198,10923,Garnerville,Rockland County,NY,628625.0,0.10497892835176117,-0.1673417798228911,-0.00665403048848745,,-0.05593413761329313,-0.0936530302810954,0.030930244243975835,-0.10604595950053293,2026-07-31
436,50.750678700638915,47.65342960288809,-0.4492803028132375,45.444793930039474,56.05656347123835,11411,New York,Queens County,NY,720992.0,-0.12862916019536427,-0.03024780289553952,-0.05694992810124688,,-0.0665216314642525,-0.1377564599499681,-0.06073301622121896,0.024291256626473065,2026-07-31
437,50.721514128710844,47.53309265944645,-0.4492803028132375,52.31447244744041,49.12855580998128,07068,Roseland,Essex County,NJ,830914.0,0.07232577077348204,0.11165032679210718,-0.09339868396288509,,-0.2697480272504802,0.22761450347762713,0.011610090260331773,-0.033053634703243254,2026-07-31
438,50.713942985889105,47.41275571600481,-0.4492803028132375,48.187840621538506,53.240045350239704,11581,Valley Stream,Nassau County,NY,834523.0,-0.0051965940661876375,0.11598435102042082,-0.058444847932610955,0.04245538043784464,-0.12022534252134887,0.013131035801510316,-0.03760153247545084,-0.014495910599412645,2026-07-31
439,50.69689713620241,47.292418772563174,-0.4492803028132375,50.59090267151865,50.80289160088618,10960,Nyack,Rockland County,NY,788289.0,0.0026229925656128528,0.05898796789911387,0.021066885828519233,0.04435241565037573,-0.05436106774811589,0.1558253916165574,0.132020922213961,-0.02857127588796944,2026-07-31
440,50.69000175758589,47.172081829121545,-0.4492803028132375,54.0116339312824,47.368369583889375,07751,Morganville,Monmouth County,NJ,890047.0,0.05910557658818441,0.18039814577806013,0.12731282280679324,0.04567211674340705,-0.29797397685468074,0.16242260726034063,-0.06619546426711764,0.12137002150738167,2026-07-31
441,50.66162033853978,47.0517448856799,-0.4492803028132375,53.12846641926716,48.194774257812384,07702,Shrewsbury,Monmouth County,NJ,1005838.0,0.12244936322680858,0.3027004666876838,-0.058145140089980174,,-0.16319381033560565,0.16786514229369043,0.13186806939472007,0.0378807127309531,2026-07-31
442,50.64242795314907,46.931407942238266,-0.4492803028132375,49.66871950838445,51.61613639791368,11717,Brentwood,Suffolk County,NY,628519.0,0.021022531523952642,-0.1675093949808364,-0.09830730742408278,,,,,,2026-07-31
443,50.564255817267195,46.81107099879663,-0.4492803028132375,53.26451844249287,47.86399319204151,07974,New Providence,Union County,NJ,1022120.0,0.0965889520553688,0.3187577248299931,-0.021978037173138176,0.03276980728533838,-0.11266410070273314,0.22530544077174885,-0.11970435302018068,0.19874848352310998,2026-07-31
444,50.493286572709316,46.690734055354994,-0.4492803028132375,39.45559444984556,61.53097869557307,11373,New York,Queens County,NY,527239.0,-0.3876692827492537,-0.34322291696756047,-0.1705911110244731,0.06425173970619108,0.10861625715563217,-0.19826298056862934,0.03849067748937607,0.002612933275586024,2026-07-31
445,50.48868017527212,46.57039711191336,-0.4492803028132375,57.922603817545834,43.054756532998404,07733,Holmdel Township,Monmouth County,NJ,1120866.0,0.09208327337046499,0.41098086399304457,0.4632374272188109,0.041396555618946305,0.015148516635293374,0.18196315240880245,-0.11798290295313762,0.012471558332318985,2026-07-31
446,50.47707929622278,46.450060168471715,-0.4492803028132375,38.02459977682711,62.929558815618456,11374,New York,Queens County,NY,436259.0,-0.6416895334429796,-0.5326398514627382,-0.3147325996741337,0.08566300689016997,-0.31817930492812896,-0.0009837328292628955,0.0739818771493077,-0.025804409230442096,2026-07-31
447,50.47577421280141,46.32972322503009,-0.4492803028132375,53.27592450432245,47.675623921280376,11746,South Huntington,Suffolk County,NY,798482.0,0.07764828179127684,0.07183616021479189,-0.107097456729079,0.04992807536751549,-0.31035843270504526,-0.009530632113314452,0.1138590821585801,-0.05935582733595064,2026-07-31
448,50.47012594156203,46.20938628158845,-0.4492803028132375,47.36344787543469,53.57680400768937,11694,New York,Queens County,NY,896139.0,-0.04710257034074736,0.18721981666554122,0.21515050637190924,0.03371662834677179,0.19884738557851978,-0.013957740742289115,0.04186907840010079,-0.06602812020468259,2026-07-31
449,50.40788697045389,46.08904933814681,-0.4492803028132375,54.47400011844642,46.34177382246136,08501,Allentown,Monmouth County,NJ,737356.0,0.027212720187146294,-0.007805766282197979,0.15739255568521848,,-0.27140132258864047,0.08651504860381287,-0.014897525464393269,0.012591768978503823,2026-07-31
450,50.399977897673985,45.96871239470517,-0.4492803028132375,51.94744365979356,48.85251213555441,11770,Mastic Beach,Suffolk County,NY,1422535.0,0.14247479171958624,0.6493199026642138,0.6312293215727589,,0.5537608774161746,-0.34780614294281226,,0.00041260911632816366,2026-07-31
451,50.340994177600926,45.84837545126354,-0.4492803028132375,51.3044610725842,49.37752728261765,10590,South Salem,Westchester County,NY,944392.0,0.06528534012421475,0.23966565737379675,-0.2598965532861559,0.06067392601681627,-0.39440824808625163,0.223312237295189,0.08998155578085942,-0.11096709644966714,2026-07-31
452,50.339252892273805,45.7280385078219,-0.4492803028132375,46.639209855517436,54.03929592903018,07073,East Rutherford,Bergen County,NJ,656825.0,-0.025261312769316285,-0.12345872146373615,-0.03487837368442115,0.055533681195690396,0.01290209540268239,-0.02351749524554031,-0.039454544825064275,0.01840921882213413,2026-07-31
453,50.32749580785497,45.607701564380264,-0.4492803028132375,49.42088863206846,51.234102983641485,07927,Cedar Knolls,Morris County,NJ,759176.0,0.03768399858382701,0.021356996616963997,-0.10665073360191712,0.0551809047953012,-0.3955347533638307,0.05844520619158311,0.07395569303803207,-0.01609478808117233,2026-07-31
454,50.31663111640471,45.48736462093863,-0.4492803028132375,52.85895397017515,47.77430826263427,10520,Croton-on-Hudson,Westchester County,NY,883853.0,-0.04308594884340486,0.17341459397816195,0.34539003718809447,,-0.06671056431664657,0.14328489162648317,0.02886126308962922,0.005615213205683298,2026-07-31
455,50.253901926055875,45.36702767749699,-0.4492803028132375,51.97913840225571,48.52866544985605,08840,Metuchen,Middlesex County,NJ,695321.0,0.09905054322612408,-0.06650247525105613,0.17530889962028873,0.047239567136695096,-0.33319211667820103,0.13125078922409106,-0.08483288144063472,0.0027675003676573134,2026-07-31
456,50.250674784274565,45.246690734055356,-0.4492803028132375,49.579569230631826,50.92178033791731,11565,Malverne,Nassau County,NY,824506.0,0.013705436646692354,0.10390836466929265,0.02009856861337056,,-0.1723780709662368,0.06719100709202064,-0.08802197906226361,0.014642539989481215,2026-07-31
457,50.2482600306497,45.12635379061371,-0.4492803028132375,52.93986127493995,47.55665878635946,10956,New City,Rockland County,NY,826346.0,0.05603164364107585,0.10613739293445512,0.22357899478168264,,-0.354119593656278,0.08559162871042247,-0.011901418501267358,-0.10727047836728128,2026-07-31
458,50.20796574970379,45.006016847172084,-0.4492803028132375,48.19684941618089,52.21908208322669,07075,Wood Ridge,Bergen County,NJ,712668.0,0.0273336262191414,-0.041860036174686144,0.0655860843655578,0.04706031946412461,-0.23405185999878886,0.045720910022846506,-0.023883628378298383,0.1357823680550932,2026-07-31
459,50.13871860362072,44.88567990373045,-0.4492803028132375,58.29698503315074,41.98045217409069,07940,Madison,Morris County,NJ,1079886.0,0.0718395002536493,0.37373492927738816,0.0009677633245033235,0.038727839246303554,-0.05661051349159085,0.25088076159159844,-0.06742811190076914,-0.02693372035763071,2026-07-31
460,50.11130639139381,44.765342960288805,-0.4492803028132375,57.321545280471106,42.901067502316515,07069,Watchung,Somerset County,NJ,1106303.0,0.058573953822103425,0.39790297877268443,0.4413675304756506,0.027551220518698714,-0.026618044851445477,0.14362127198187047,-0.13787630294836717,0.01762520152705553,2026-07-31
461,50.10697622295079,44.64500601684717,-0.4492803028132375,45.83429293848116,54.37965950742042,11563,Lynbrook,Nassau County,NY,769344.0,-0.011517822083921908,0.034661912879128565,-0.1389884965993371,0.04628185843662552,-0.1632369906671951,-0.06090819867920455,0.08332950918356907,-0.030588630664506858,2026-07-31
462,50.097504685253696,44.52466907340554,-0.4492803028132375,43.923955429409915,56.27105394109747,10566,Peekskill,Westchester County,NY,526781.0,-0.02657835004793227,-0.3440908346484228,-0.1603497885571592,0.07269304666927323,-0.07664623966525252,-0.1128029194606931,0.17918889786098724,0.07821975354213632,2026-07-31
463,50.078377713556996,44.4043321299639,-0.4492803028132375,45.326698456347145,54.83005697076685,11518,East Rockaway,Nassau County,NY,741300.0,-0.04190020224140198,-0.002470988500071769,-0.16274664486827817,,-0.043832404591675145,-0.008256772760076525,0.026999764401587356,-0.065286772989898,2026-07-31
464,50.056457039521064,44.28399518652226,-0.4492803028132375,54.57691651813435,45.53599756090778,07738,Lincroft,Monmouth County,NJ,1055659.0,0.09593577213739515,0.3510444421620633,0.07601379777801931,,-0.1694457084831591,0.16156601356310218,-0.016977494933566817,0.10372437649303672,2026-07-31
465,49.99326434339569,44.163658243080626,-1.4434541771985443,46.18855367377182,53.79797501301955,07504,Paterson,Passaic County,NJ,593508.0,0.08262545988717598,-0.22482627271431888,0.02429608232976399,,0.15706357644534807,-0.3479455497667763,0.00999363202647352,-0.07319088394321378,2026-07-31
466,49.99132884720197,44.04332129963899,-1.4434541771985443,43.311247779612266,56.67140991479167,11558,Island Park,Nassau County,NY,762408.0,-0.0030612025850015046,0.02560536468556407,-0.29489584999660146,0.05938204517251976,0.03704378104644479,-0.12889491718227142,-0.08954196153655403,0.09522217573191964,2026-07-31
467,49.929048803758945,43.922984356197354,-1.4434541771985443,51.09319766599012,48.76489994152777,08867,Pittstown,Hunterdon County,NJ,756814.0,-0.0036360341011004438,0.018241950039596944,0.257712649329358,,-0.5814749466573741,0.15002694520477633,0.25864581307731527,-0.08310683576758633,2026-07-31
468,49.91893021506569,43.80264741275572,-1.4434541771985443,63.91991228994607,35.91794814018532,08750,Sea Girt,Monmouth County,NJ,2606252.0,0.28067009516795627,1.25479228112812,0.9351625194186219,,1.076963852883069,0.21860427772769808,-0.2145164049216035,0.00831954766700553,2026-07-31
469,49.895693164151936,43.682310469314075,-1.4434541771985443,54.26616422914553,45.52522209915835,07932,Florham Park,Morris County,NJ,1066318.0,0.10509375510073796,0.36109033557458403,-0.025221662509098408,,0.029559596633661256,0.20682942557030726,-0.024732995593211626,0.13081762539356517,2026-07-31
470,49.87940435743418,43.561973525872446,-1.4434541771985443,55.18153473981631,44.577273975052066,11965,Shelter Island,Suffolk County,NY,2079927.0,0.13842349753800712,1.0292118305956937,0.1360232476407095,,,0.3469435518068825,,-0.21456053509886058,2026-07-31
471,49.8609215012647,43.4416365824308,-1.4434541771985443,51.21383424797155,48.50800875455785,07755,Oakhurst,Monmouth County,NJ,1092807.0,0.19184866228417655,0.3856289610387158,-0.03027337129728025,0.03980573755512614,0.20652681332386957,-0.0005614758452039958,0.02987175413630183,-0.07204003185284842,2026-07-31
472,49.80894125681286,43.32129963898917,-1.4434541771985443,34.20208724770464,65.41579526592108,11372,New York,Queens County,NY,431391.0,-0.5777212199587499,-0.5438613718387142,-0.4852333463241649,0.07462372087310763,-0.18705253982388226,-0.12113924351975713,0.02799380231436821,-0.02436040426585047,2026-07-31
473,49.77190965475347,43.20096269554753,-1.4434541771985443,52.31587240704199,47.22794690246496,07764,West Long Branch,Monmouth County,NJ,1010883.0,0.15362441121311257,0.30770378514830377,-0.19423364485487404,,0.290387829239102,-0.04036507506436865,-0.18463077579933795,0.07082052912870145,2026-07-31
474,49.766413402960445,43.080625752105895,-1.4434541771985443,56.2634602847539,43.269366521166994,07641,Haworth,Bergen County,NJ,1253595.0,0.17968509436266125,0.5228946250626123,0.2899300096518207,,-0.22291659855466794,0.23711707715956098,0.05157342480680249,-0.02503924977568213,2026-07-31
475,49.731326463838585,42.96028880866426,-1.4434541771985443,42.747546103706426,56.71510682397075,07072,Carlstadt,Bergen County,NJ,675578.0,-0.05243767655662132,-0.09530768013291713,-0.025669811095411887,0.04795893804752406,-0.1228363796184635,-0.18255395668317176,0.030908692774126223,0.012117023455912965,2026-07-31
476,49.7312156630839,42.83995186522262,-1.4434541771985443,46.622317338098874,52.840113988068936,10532,Hawthorne,Westchester County,NY,818257.0,-0.03748559145564165,0.09630036318521817,-0.03691483748988489,,-0.13231551850213852,0.1167651382392505,0.014422425317357934,0.009509783840280492,2026-07-31
477,49.720046333871956,42.71961492178099,-1.4434541771985443,46.19111865618255,53.24897401156136,07203,Roselle,Union County,NJ,520148.0,0.09470705552155892,-0.3567619265439763,-0.1656284686646181,0.060726893417982784,-0.1655421353021318,-0.21951900719298995,0.12881148995967706,0.027969907347188447,2026-07-31
478,49.71803030801397,42.59927797833935,-1.4434541771985443,57.542783589822065,41.89327702620588,07711,Allenhurst,Monmouth County,NJ,2551963.0,0.3538470047321528,1.2337419486670047,0.8069844585099908,0.013871674510593861,1.2328992890664316,0.23427244684785975,-0.379025938189951,0.017339665087811526,2026-07-31
479,49.69434328494353,42.478941034897716,-1.4434541771985443,49.607514761137374,49.781171808749676,11758,Massapequa,Nassau County,NY,833843.0,0.009780882916395589,0.11516925015273749,0.11512246561196804,0.049469728999597,-0.2012405185801296,0.02311503630659728,0.017747780640387845,-0.05684005096517426,2026-07-31
480,49.685996478608104,42.35860409145607,-1.4434541771985443,51.044313223649326,48.32767973356688,10507,Bedford Hills,Westchester County,NY,838462.0,0.07422969869501586,0.12069266561973357,-0.21376169734091377,,0.16660050942481486,-0.02160187212672221,0.1977840892430116,-0.251189879083032,2026-07-31
481,49.66383824990977,42.238267148014444,-1.4434541771985443,45.82948729313372,53.49818920668582,10710,Yonkers,Westchester County,NY,773851.0,0.005051160174529917,0.04050294770309648,-0.17339720069089992,0.04093812186043995,0.071834960264616,-0.030572806885702075,-0.021185734386168775,-0.003658965976325937,2026-07-31
482,49.64670507307003,42.11793020457281,-1.4434541771985443,65.14457939076166,34.1488307553784,11959,Quogue,Suffolk County,NY,2855534.0,-0.005497814690597375,1.3461379490447545,0.9961442660149782,,1.5839177977498078,-0.04576532661628163,0.015766932152500246,-0.15319367790293698,2026-07-31
483,49.58881955446983,41.997593261131165,-1.4434541771985443,47.2074024148181,51.97023669412156,07002,Bayonne,Hudson County,NJ,600003.0,0.0037417755560834876,-0.21394188930303315,0.026406700876043132,0.047709092331219116,0.07784432000837493,-0.09431038687333604,0.04022982653954443,0.08844825796463977,2026-07-31
484,49.52080479526943,41.87725631768953,-1.4434541771985443,48.97239329227992,50.069216298258944,10591,Tarrytown,Westchester County,NY,954014.0,-0.058193347491035746,0.2498018902548118,0.07377657359708678,0.04130558414212794,0.31725079707524695,0.0645040758590103,-0.1630699618451903,0.10207951699141686,2026-07-31
485,49.49178954847238,41.75691937424789,-1.4434541771985443,55.77523956426623,43.20833953267853,11791,Syosset,Nassau County,NY,1222600.0,0.05857336147998318,0.4978591955030023,-0.09333146849165708,0.05152950804901426,-0.09390270948350765,0.21303821737870332,-0.08109454832631258,-0.06671236124843612,2026-07-31
486,49.47361016068999,41.63658243080626,-1.4434541771985443,59.90214851397295,39.04507180740701,07059,Warren Township,Somerset County,NJ,1158497.0,0.0985902027339364,0.4440021874991178,0.4919443247962061,0.034467085256217715,-0.19358410803815507,0.1894104825323537,-0.008706036883284085,0.029915500016972893,2026-07-31
487,49.442454834166654,41.51624548736462,-1.4434541771985443,47.33117955889315,51.55373010944015,11010,Franklin Square,Nassau County,NY,829265.0,0.0064298172687959065,0.10966359354514132,-0.03375639508788275,0.05354138789909945,-0.1271646117926697,-0.08824551801811648,0.016153177926772955,0.020688314948902595,2026-07-31
488,49.43805172179887,41.395908543922985,-1.4434541771985443,42.293503688022334,56.582599755575416,07522,Paterson,Passaic County,NJ,496042.0,0.08667216857421281,-0.4042158853539348,-0.15625689629963446,0.05525743382355633,0.4446323642664314,-0.3840613995467399,0.012676986431088721,0.0679811669563704,2026-07-31
489,49.40016151813801,41.27557160048135,-1.4434541771985443,61.711147173766975,37.08917586250905,07717,Avon by the Sea,Monmouth County,NJ,1848031.0,-0.00017738704184430687,0.9109997258957492,0.31313225556864843,,0.823044126310269,0.23480255270936168,0.047439534523276095,-0.05932529495694601,2026-07-31
490,49.37058004781736,41.15523465703971,-1.4434541771985443,54.36308143915337,44.37807865648136,11942,East Quogue,Suffolk County,NY,1189760.0,0.1389688449422252,0.4706309232994066,-0.07215796213318626,,0.6516828805780939,0.004720582032892329,-0.21548358907363152,0.057460389935452036,2026-07-31
491,49.339893531385826,41.03489771359807,-1.4434541771985443,53.55986113572819,45.11992592704347,07054,Parsippany,Morris County,NJ,746635.0,0.059071828676577814,0.004700433810169713,-0.032130995343957025,0.045150130987215764,0.07951082092465955,0.12354651190468469,-0.18239173107209083,0.05528943345249031,2026-07-31
492,49.319633290313064,40.91456077015644,-1.4434541771985443,44.25264673030569,54.386619850320436,11434,New York,Queens County,NY,721946.0,,-0.028925354285492588,-0.014166041315514022,,0.34078985646776583,-0.2585908453150712,-0.039886094873519795,0.010463982946060477,2026-07-31
493,49.27281542186634,40.794223826714806,-1.4434541771985443,49.545906200331665,48.99972464340101,10594,Thornwood,Westchester County,NY,932689.0,0.035016827819909585,0.22719578293363973,-0.07976002643377633,,-0.14861719073498603,-0.01854327447813231,-0.24114610956823235,0.060338077762943684,2026-07-31
494,49.26372038896221,40.67388688327316,-1.4434541771985443,40.73295479063605,57.79448598728838,07022,Fairview,Bergen County,NJ,669401.0,0.050228844626041186,-0.10449356628427431,-0.06644724106252298,0.040327124798948684,0.46405549261112955,-0.25798626951824366,-0.13370091863796318,-0.020772413029422857,2026-07-31
495,49.26005348624193,40.55354993983153,-1.4434541771985443,40.87952240429513,57.64058456818872,07057,Wallington,Bergen County,NJ,695631.0,0.033995097067450436,-0.06605677159967449,0.07514513576364834,0.04068248520041021,0.20245873655564028,-0.10508514824110793,-0.010302457925957853,-0.053467528765542574,2026-07-31
496,49.25863109402171,40.43321299638989,-1.4434541771985443,51.600798954506644,46.91646323353677,08836,Bridgewater Township,Somerset County,NJ,894957.0,0.015258638123665597,0.185899879077283,0.3581990380385758,,-0.5297305509165693,0.24725121679692863,0.07235859863474658,-0.029577862129840773,2026-07-31
497,49.21630879122164,40.312876052948255,-1.4434541771985443,44.07045830091759,54.36215928152569,11421,New York,Queens County,NY,743671.0,-0.12346263890980289,0.0007222119104444147,0.10674749216629564,,0.2145871132554784,-0.21855884786962582,-0.015718371624378946,-0.0017647498670212008,2026-07-31
498,49.2099214850021,40.19253910950662,-1.4434541771985443,40.41728280733084,58.002560162673355,07501,Paterson,Passaic County,NJ,485938.0,-0.014460800807719915,-0.42479546623254194,-0.16443001222469533,0.042460588759974785,0.5054767211307876,-0.4104204394144129,0.1431543331111822,0.05364831738909741,2026-07-31
499,49.16734845872444,40.07220216606498,-1.4434541771985443,50.78146628026704,47.55323063718184,08833,Lebanon Borough,Hunterdon County,NJ,752298.0,0.011158231670363256,0.012256165431244526,0.27793019224973037,,-0.4166175043972047,0.114906851266245,0.046085608034172054,0.10882975504918262,2026-07-31
500,49.13992252010206,39.95186522262335,-1.4434541771985443,48.52925717613722,49.750587864066894,07712,Ocean,Monmouth County,NJ,766167.0,0.06093883877306752,0.030523429746777353,-0.4855735294246646,0.04760061396577344,0.17990839357461996,-0.0005459085738352965,0.0946219704399045,-0.005694729427998715,2026-07-31
501,49.11707012870879,39.83152827918171,-1.4434541771985443,57.151647133572745,41.08249312384483,10533,Irvington,Westchester County,NY,1321738.0,0.04430330010833608,0.5758269977956267,0.38034763451488907,0.03438652963620454,0.13781019603471978,0.2677569227004458,-0.1399358583183865,-0.028340231934517582,2026-07-31
502,49.11437518929433,39.71119133574007,-1.4434541771985443,58.89981620498639,39.32893417360227,11978,Westhampton Beach,Suffolk County,NY,1655284.0,0.05769023814053256,0.8008517997274787,0.4358726105244699,,0.6923639511738162,0.08420141654520419,-0.04573624099278639,-0.005474997641104998,2026-07-31
503,49.056801104481146,39.59085439229844,-1.4434541771985443,65.92879933992556,32.18480286903673,08738,Mantoloking,Ocean County,NJ,2232332.0,0.17339811085507897,1.0999260189709403,0.9096316875121762,,0.2997179655311146,0.21649899887819535,0.6906840329106121,-0.09182832999297803,2026-07-31
