rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,zillow_1y_forecast_pct,origin
424,50.51806628067672,49.09747292418773,-1.778567776733031,42.30372814109356,58.73240442025989,11214,New York,Kings County,NY,774299.0,-0.2186109032136421,0.0410816487054059,-0.1754897469381653,0.0396762668225561,0.5742759470239729,-0.1631384649959649,-0.084612291257816,-0.0505166345333891,1.9,2026-07-31
425,50.50521652649003,48.97713598074609,-1.778567776733031,47.86039870791184,53.15003434506823,11793,Wantagh,Nassau County,NY,825548.0,0.0028052085531683,0.1051709531995044,-0.0013742456392904,,-0.291973097554002,0.0147802266041141,-0.0511580956124824,-0.002491246622396,2.2,2026-07-31
426,50.49101291802546,48.856799037304455,-1.778567776733031,55.5120861749358,45.46993966111512,11975,Wainscott,Suffolk County,NY,3194485.0,-0.1376405686167952,1.4583050472011916,0.1516816644910701,,1.3040440291120603,0.1572584745912429,-0.3182961543274238,-0.0310659576425426,2.9,2026-07-31
427,50.44551123850931,48.73646209386281,-1.778567776733031,52.13843238696536,48.75259009005327,07646,New Milford,Bergen County,NJ,747054.0,0.0743994904928268,0.0052618528708467,-0.1458579330584655,,-0.0174477275644087,-0.0164190702958172,-0.0341674452267213,0.0104032035849431,2.3,2026-07-31
428,50.391975377441206,48.61612515042118,-1.778567776733031,44.02038640933748,56.76356434554493,10002,New York,New York County,NY,1000055.0,-0.4178010945895419,0.2969339011826459,-0.5749633337028026,0.0588489261475484,1.1389802499154704,-0.095645076036849,0.0375929946080724,0.0937417671877852,2.6,2026-07-31
429,50.38944711482258,48.49578820697955,-1.778567776733031,43.67988550909925,57.09900872054591,11419,New York,Queens County,NY,775236.0,-0.139607351154838,0.0422910250421928,0.1112849072424762,,0.2266672509172476,-0.3009459591805914,-0.0228655022527224,0.0508286024120681,1.7,2026-07-31
430,50.22533169095749,48.375451263537904,-1.778567776733031,49.66372507180351,50.78693831011146,11705,Bayport,Suffolk County,NY,785856.0,0.0334168441708534,0.0558969143687591,0.0819155937123703,,-0.3245402462600435,0.0601260072679927,0.1502872092039471,0.0044611447685299,3.1,2026-07-31
431,50.12480483086267,48.25511432009627,-1.778567776733031,50.69341402024743,49.55619564147792,11964,Shelter Island,Suffolk County,NY,1794059.0,0.1132952711262319,0.8813599120569222,-0.159724941978693,,0.7001607818887752,0.1179509464097827,0.2552282680326794,0.0213060326083687,2.9,2026-07-31
432,50.07154130911859,48.13477737665463,-1.778567776733031,47.23312382845128,52.9099587897859,07933,Gillette,Morris County,NJ,789885.0,0.0117182761399576,0.0610115200227809,-0.3708490151934711,,,0.19306154641481,,0.0489767500309937,2.5,2026-07-31
433,50.06739150849113,48.014440433213,-1.778567776733031,50.34658667842316,49.788196338559096,11731,East Northport,Suffolk County,NY,779556.0,0.1041761698863407,0.0478488117969764,-0.0603166064540676,0.0361744204142388,-0.3131182286349123,0.0409916226705572,0.0584008740681945,-0.003359820179751,2.5,2026-07-31
434,49.955234093236506,47.89410348977136,-3.2913106307854822,50.24506055847717,49.66540762799585,07512,Totowa,Passaic County,NJ,668716.0,0.0274507608386226,-0.1055160382879325,0.1139524697067191,,-0.116616922882071,-0.083164262235315,-0.1588371529718966,0.0541197684520613,2.2,2026-07-31
435,49.92624165140998,47.773766546329725,-3.2913106307854822,49.4480417499705,50.40444155284946,08836,Bridgewater Township,Somerset County,NJ,894957.0,0.0152586381236655,0.185899879077283,0.3581990380385758,,-0.5297305509165693,0.2472512167969286,0.0723585986347465,-0.0295778621298407,2.4,2026-07-31
436,49.92426513586396,47.65342960288809,-3.2913106307854822,48.5155716592006,51.332958612527314,10530,Hartsdale,Westchester County,NY,752522.0,0.1000767040854263,0.0125546192235734,-0.1902944460255202,,-0.0679282724092538,0.1626510152081633,-0.123680079970331,0.0781620074176248,2.9,2026-07-31
437,49.92038100188293,47.53309265944645,-3.2913106307854822,53.53362802924278,46.30713397452308,11971,Southold,Suffolk County,NY,1130454.0,-0.0167658144195229,0.4194982567439886,-0.326645182401597,,0.2770201874256297,0.0618312912065525,0.2985313049565299,-0.1285393951427129,2.3,2026-07-31
438,49.90061412656834,47.41275571600481,-3.2913106307854822,48.562013330636425,51.23921492250027,08867,Pittstown,Hunterdon County,NJ,756814.0,-0.0036360341011004,0.0182419500395969,0.257712649329358,,-0.5814749466573741,0.1500269452047763,0.2586458130773152,-0.0831068357675863,2.3,2026-07-31
439,49.73271672040282,47.29241877256317,-3.2913106307854822,48.97001843402272,50.49541500678293,10710,Yonkers,Westchester County,NY,773851.0,0.0050511601745299,0.0405029477030964,-0.1733972006908999,0.0409381218604399,0.071834960264616,-0.030572806885702,-0.0211857343861687,-0.0036589659763259,2.7,2026-07-31
440,49.717004787018006,47.172081829121545,-3.2913106307854822,47.07954213445566,52.354467439580354,11709,Bayville,Nassau County,NY,869440.0,0.0263203251191871,0.1569726179593633,-0.4233906093200339,,-0.1269978818606312,0.0671033293468764,0.0831429110749226,0.0047471232971372,2.3,2026-07-31
441,49.695822935012345,47.0517448856799,-3.2913106307854822,46.359974936461406,53.03167093356329,11710,North Bellmore,Nassau County,NY,832608.0,0.0096996477212346,0.1136865711383041,0.0828160119990322,,-0.3186602489682208,0.0499503217042435,0.0076985406325018,-0.0389336857194757,2.4,2026-07-31
442,49.678902532982704,46.931407942238266,-3.2913106307854822,49.86574845343716,49.49205661252825,07074,Moonachie,Bergen County,NJ,665210.0,0.0051587822362137,-0.1107740268979942,-0.0215833851923346,,0.107788443117571,-0.1966499820305537,0.0671738348465371,0.0640663020474437,1.7,2026-07-31
443,49.63867533622621,46.81107099879663,-3.2913106307854822,50.56732605826969,48.710024614182736,10507,Bedford Hills,Westchester County,NY,838462.0,0.0742296986950158,0.1206926656197335,-0.2137616973409137,,0.1666005094248148,-0.0216018721267222,0.1977840892430116,-0.251189879083032,3.1,2026-07-31
444,49.55394422649577,46.690734055354994,-3.2913106307854822,54.69317368425632,44.41471476873522,07440,Pequannock,Morris County,NJ,695211.0,0.0830413806944857,-0.0666605597129876,0.0102256454203022,,-0.3371143765311359,0.0405959734593041,-0.1430154732008723,-0.0430421486892586,2.9,2026-07-31
445,49.526802746663535,46.57039711191336,-3.2913106307854822,47.76832918246843,51.28527631085864,07712,Ocean,Monmouth County,NJ,766167.0,0.0609388387730675,0.0305234297467773,-0.4855735294246646,0.0476006139657734,0.1799083935746199,-0.0005459085738352,0.0946219704399045,-0.0056947294279987,2.5,2026-07-31
446,49.52460325474463,46.45006016847172,-3.2913106307854822,46.12839909326517,52.92080741622409,11010,Franklin Square,Nassau County,NY,829265.0,0.0064298172687959,0.1096635935451413,-0.0337563950878827,0.0535413878990994,-0.1271646117926697,-0.0882455180181164,0.0161531779267729,0.0206883149489025,2.1,2026-07-31
447,49.49731485933261,46.32972322503009,-3.2913106307854822,36.14875633344879,62.84587338521644,10016,New York,New York County,NY,946198.0,-0.3003081711370751,0.2415754683842053,-0.2742691865126012,0.0663179783138848,0.0184721779998529,0.3074181809801224,-0.1280797127821014,0.0247073433309206,2.1,2026-07-31
448,49.48386473081851,46.20938628158845,-3.2913106307854822,49.54970036885287,49.41802909278416,07027,Garwood,Union County,NJ,707231.0,0.0603384736016593,-0.0495190654373782,-0.088800486402496,,-0.034815001299653,-0.0384462656953007,-0.0120555627312555,0.1637818589705929,2.8,2026-07-31
449,49.419682667780094,46.08904933814681,-3.2913106307854822,42.10000702873831,56.73935830682188,10301,New York,Richmond County,NY,720880.0,-0.0943763777640743,-0.030404036459922,0.0054655503717846,0.0450482982036113,0.2410624101467273,-0.1168728616839797,0.0906314613169581,-0.0244286316406758,1.8,2026-07-31
450,49.39824952366635,45.96871239470517,-3.2913106307854822,49.75178903141174,49.04471001592097,08822,Flemington,Hunterdon County,NJ,652525.0,0.0382624008642821,-0.1300273631717559,0.0094209537814009,0.0479414879701007,-0.3344867708163808,0.1133753822988633,-0.0588963258170451,0.036780238089577,2.3,2026-07-31
451,49.34312446410237,45.84837545126354,-3.2913106307854822,44.71050861493852,53.97574031326623,10308,New York,Richmond County,NY,739738.0,-0.0468560436384169,-0.0045805454928835,0.0937143930602353,0.0421771128684786,-0.1184144026597888,-0.0964657999191024,-0.0310865815077505,-0.0378913176499559,1.5,2026-07-31
452,49.33275041952412,45.7280385078219,-3.2913106307854822,43.7609874347039,54.90451340434434,10314,New York,Richmond County,NY,716231.0,-0.028515297915781,-0.0368738829335892,0.0764562062398823,0.0448638504265364,0.0341151545897069,-0.1142098415545317,-0.0973120019948492,-0.0066734067337674,1.6,2026-07-31
453,49.31332549681765,45.60770156438026,-3.2913106307854822,47.69926535276316,50.92738564087215,11427,New York,Queens County,NY,792989.0,-0.0390528414092635,0.0649328344078199,0.0167137470737568,,0.2977780734443438,-0.1195419504693323,-0.1170840214403075,0.0203506033091083,1.8,2026-07-31
454,49.282454870644415,45.48736462093863,-3.2913106307854822,47.77969721432852,50.78521252696031,10594,Thornwood,Westchester County,NY,932689.0,0.0350168278199095,0.2271957829336397,-0.0797600264337763,,-0.148617190734986,-0.0185432744781323,-0.2411461095682323,0.0603380777629436,2.7,2026-07-31
455,49.12955745026034,45.36702767749699,-3.2913106307854822,50.40539706262933,47.85371783789135,07405,Kinnelon,Morris County,NJ,699282.0,0.0475219929508664,-0.0608225243194109,0.1115869203182331,,-0.2460915072820697,0.0612995810083212,-0.0858423559033347,0.0077396167792527,2.4,2026-07-31
456,49.07007645924615,45.24669073405536,-3.2913106307854822,58.764986049082246,39.37516686941006,11954,Montauk,Suffolk County,NY,1944962.0,0.0562429830125403,0.962121313464536,-0.2673612165207384,,0.7208063120886219,0.0407671183052404,0.1629935652797236,-0.0481493009823041,2.5,2026-07-31
457,49.06897379159661,45.12635379061371,-3.2913106307854822,54.18090542389841,43.957042159294815,08732,Island Heights,Ocean County,NJ,661314.0,0.1146026582478917,-0.1166480936813592,0.1483642861083911,,-0.0958715950593547,0.0478619834626795,-0.106024888514888,0.0294788461589237,2.4,2026-07-31
458,49.05553279103614,45.00601684717208,-3.2913106307854822,57.28884376573823,40.822221816334064,11935,Cutchogue,Suffolk County,NY,1254063.0,0.0159731405804603,0.5232678520618776,-0.2751212944959427,,0.2764490367988379,0.040906680070352,0.1051942014612858,-0.1886949018461263,3.2,2026-07-31
459,49.00176775464445,44.88567990373045,-3.2913106307854822,52.81897016168984,45.184565347599055,08850,Milltown,Middlesex County,NJ,625186.0,0.1184507100695174,-0.1728266598256915,0.1359967196288867,,-0.4045830387928462,-0.0411129996184342,0.0292413821018051,0.0651589958191077,2.5,2026-07-31
460,48.92350121336478,44.765342960288805,-3.2913106307854822,48.603511200755,49.24349122597456,11946,Hampton Bays,Suffolk County,NY,962500.0,0.120417353017704,0.2586574252955156,-0.4277292508428267,0.1216967469667514,0.0826866173694156,-0.0182479756371746,0.2435809051491304,-0.0268716534717598,2.3,2026-07-31
461,48.856041475209096,44.64500601684717,-3.2913106307854822,49.01197645658152,48.70010649383668,08802,Asbury,Hunterdon County,NJ,620265.0,0.0180432431869594,-0.1807297085239856,0.1980419369009034,,-0.369838346500422,-0.049361582636938,-0.2057491587046911,0.0497316705305828,2.4,2026-07-31
462,48.79706832404873,44.52466907340554,-3.2913106307854822,49.76054636024564,47.83359028785182,10962,Orangeburg,Rockland County,NY,768492.0,0.024669959408888,0.033553526809074,-0.0621996914090114,,-0.2457745670192601,0.1061380610013916,0.0431177332168761,-0.0920505918996592,2.8,2026-07-31
463,48.7532122345711,44.4043321299639,-3.2913106307854822,48.661339147621305,48.8450853215209,07075,Wood Ridge,Bergen County,NJ,712668.0,0.0273336262191414,-0.0418600361746861,0.0655860843655578,0.0470603194641246,-0.2340518599987888,0.0457209100228465,-0.0238836283782983,0.1357823680550932,1.8,2026-07-31
464,48.73318936888378,44.28399518652226,-3.2913106307854822,49.13298732329928,48.333391414468274,07606,South Hackensack,Bergen County,NJ,722177.0,0.0376991437478903,-0.0286055021660427,0.1174845200847247,,0.2555803522957915,-0.2111394762761456,-0.077701765196771,0.1060733763581789,2.4,2026-07-31
465,48.72785063898517,44.16365824308063,-3.2913106307854822,41.42703839160704,56.028662886363314,10033,New York,New York County,NY,613347.0,-0.3208925822052834,-0.1919445674810802,0.235256431811532,0.0617516275189628,0.21129099223537,-0.0808901618907055,-0.0577747369604093,-0.0055665680822316,1.7,2026-07-31
466,48.63205127606372,44.04332129963899,-3.2913106307854822,49.64149578054023,47.62260677158721,11786,Shoreham,Suffolk County,NY,770681.0,0.0401777263746105,0.036398422477168,0.2057695039584786,,-0.3389497307505611,-0.0122210048541971,-0.0257645622608642,-0.0043708443674536,2.7,2026-07-31
467,48.62529831900615,43.92298435619736,-3.2913106307854822,41.9700559786851,55.2805406593272,10304,New York,Richmond County,NY,711139.0,-0.0612203850673523,-0.0440076792338643,-0.0312130145176308,0.0437112592424322,0.406698952350365,-0.171261421318944,0.0467015614505701,0.0208092395836561,1.5,2026-07-31
468,48.56194091527783,43.80264741275572,-3.2913106307854822,49.05688175474207,48.0670000758136,08857,Old Bridge,Middlesex County,NJ,645250.0,0.0818831033175552,-0.1412385824682864,0.1041026211437401,0.0532341590346296,-0.1141878967799165,-0.103085930769013,-0.1005987933925336,0.0112243044070583,2.3,2026-07-31
469,48.542695795850776,43.68231046931408,-3.2913106307854822,43.94102201689283,53.14436957480872,10964,Palisades,Rockland County,NY,969144.0,0.0698047359275996,0.2655369901871474,-0.0656968708608634,,-0.24643017025777,0.1146536876151778,-0.1640844120306539,-0.0501141526132371,3.0,2026-07-31
470,48.52872826877575,43.561973525872446,-3.2913106307854822,41.11513938012881,55.94231715742269,07108,Newark,Essex County,NJ,503885.0,-0.0748105745606967,-0.3885290664608973,0.0676098969266032,0.0494584215550105,0.7436686791217972,-0.3068090603683856,0.0620360395386683,0.1171194433690828,2.0,2026-07-31
471,48.47489921861401,43.4416365824308,-3.2913106307854822,45.88363738256132,51.06616105466672,08807,Bridgewater Township,Somerset County,NJ,745235.0,0.012117713047186,0.0028239577897384,0.1056728159629294,0.0486978113864466,-0.4040174563375551,0.1176905759592102,0.0144511098802375,0.0390983993384941,2.4,2026-07-31
472,48.44107053675485,43.32129963898917,-3.2913106307854822,49.6577247760852,47.2244162974245,11764,Miller Place,Suffolk County,NY,744768.0,0.046261513834818,0.0021966360868734,0.1825978664288374,,-0.2657061676165935,-0.0376980506261309,-0.1197550134648661,-0.0093902321635021,2.4,2026-07-31
473,48.43094696354542,43.20096269554753,-3.2913106307854822,48.23563310994514,48.6262608171457,07044,Verona,Essex County,NJ,780536.0,0.1049529548610927,0.0491048081815694,-0.149808391745875,0.0494010884256479,-0.3162650569181917,0.2098273913344904,0.0271267789231526,0.0352928041805198,2.5,2026-07-31
474,48.42760993204878,43.080625752105895,-3.2913106307854822,50.824471536164005,46.030748327933566,11755,Lake Grove,Suffolk County,NY,742918.0,0.0822647404430835,-0.0002900079648942,0.0395133360962205,0.0374738339446718,-0.061210791508752,-0.0384167844495991,-0.2093688907204622,-0.0851965426396394,2.8,2026-07-31
475,48.42422567896741,42.96028880866426,-3.2913106307854822,41.20343162812789,55.64501972980693,11747,Melville,Suffolk County,NY,901605.0,-0.0514197994951693,0.1933001637018598,0.1114102261947831,0.0532383995338307,-0.1577376463667044,0.1302712225370765,2.0660753657253395e-05,-0.0545696931135652,2.1,2026-07-31
476,48.39149485869381,42.83995186522262,-3.2913106307854822,50.42042760050695,46.36256211688068,07436,Oakland,Bergen County,NJ,780373.0,0.0236610767412063,0.0488960759939338,0.0929609264331929,,-0.3172643664537287,0.0774697007430732,0.0174206400600898,0.0002205394131052,2.6,2026-07-31
477,48.38441501771388,42.71961492178099,-3.2913106307854822,43.93082662027784,52.83800341514991,10590,South Salem,Westchester County,NY,944392.0,0.0652853401242147,0.2396656573737967,-0.2598965532861559,0.0606739260168162,-0.3944082480862516,0.223312237295189,0.0899815557808594,-0.1109670964496671,4.0,2026-07-31
478,48.37634953891365,42.59927797833935,-3.2913106307854822,50.29575419921413,46.45694487861316,07012,Clifton,Passaic County,NJ,666388.0,0.083963844495511,-0.1090039605313411,-0.0339187715008009,0.0533242815308114,-0.0101381481493298,-0.0247323351064246,-0.0076912039732039,0.1251820569761295,2.1,2026-07-31
479,48.34268617588072,42.47894103489772,-3.2913106307854822,46.763551335851474,49.92182101590996,08551,Ringoes,Hunterdon County,NJ,729962.0,-0.0178746778030603,-0.017883787915526,0.0691639917449276,,-0.3880246661952473,0.1316969626472498,-0.0786341287588037,0.1025993306774338,2.2,2026-07-31
480,48.31376259214653,42.35860409145607,-3.2913106307854822,47.81475496009227,48.812770224200776,07980,Stirling,Morris County,NJ,770320.0,0.0315297840213556,0.0359299587165686,-0.3647401424907972,,-0.3362872659408051,0.1529010706356884,0.0529041865849215,-0.2642386244259513,2.4,2026-07-31
481,48.29844296933351,42.23826714801445,-3.2913106307854822,48.04805405979522,48.54883187887179,07410,Fair Lawn,Bergen County,NJ,739458.0,0.0636571616258482,-0.0049587510728592,0.0789926261267215,0.0549366360770151,-0.2574933738536231,0.1425141858711346,-0.0708709295975555,0.0298737137968124,2.4,2026-07-31
482,48.27903229421325,42.11793020457281,-3.2913106307854822,50.35095507640832,46.20710951201819,11767,Nesconset,Suffolk County,NY,789984.0,0.0665858741297182,0.0611361235849283,0.0872728387512324,,-0.2479468893712433,0.0239806651954507,0.04041296653158,-0.1128886558622121,2.6,2026-07-31
483,48.16306231450264,41.997593261131165,-3.2913106307854822,42.56327987344928,53.762844755556,07073,East Rutherford,Bergen County,NJ,656825.0,-0.0252613127693162,-0.1234587214637361,-0.0348783736844211,0.0555336811956903,0.0129020954026823,-0.0235174952455403,-0.0394545448250642,0.0184092188221341,2.5,2026-07-31
484,48.11967841118425,41.87725631768953,-3.2913106307854822,45.85653854107186,50.38281828129664,07656,Park Ridge,Bergen County,NJ,872587.0,0.0349895838528699,0.1605863716304068,-0.1235476548053142,0.0431739096878942,-0.2599898967222398,0.0837921006518502,-0.0157585799841015,-0.0476144554781574,2.6,2026-07-31
485,47.98043644298449,41.75691937424789,-3.2913106307854822,50.58269598500531,45.37817690096367,07727,Farmingdale,Monmouth County,NJ,833604.0,0.0944904961975673,0.1148822349329723,-0.1559026873205748,,-0.0308644409695706,0.0226747275380582,0.2515806363282813,0.0383164334799775,2.3,2026-07-31
486,47.96161026445854,41.63658243080626,-3.2913106307854822,46.34182583933338,49.58139468958371,08720,Allenwood,Monmouth County,NJ,1033186.0,0.125845008159095,0.3295258562962271,0.0487641696608012,,-0.3638543891813708,-0.0059304613724742,0.4943992266344956,-0.0633268198607639,2.7,2026-07-31
487,47.94462075275561,41.51624548736462,-3.2913106307854822,45.82278825573341,50.06645324977781,07068,Roseland,Essex County,NJ,830914.0,0.072325770773482,0.1116503267921071,-0.093398683962885,,-0.2697480272504802,0.2276145034776271,0.0116100902603317,-0.0330536347032432,2.5,2026-07-31
488,47.868143147271255,41.395908543922985,-3.2913106307854822,51.62438896072792,44.1118973338146,11740,Greenlawn,Suffolk County,NY,845101.0,0.0681869471609658,0.1285794094407037,-0.1503839361755794,,-0.1765805016606496,0.051441239911128,-0.0292919976352461,-0.0355178292133666,2.4,2026-07-31
489,47.86433116370916,41.27557160048135,-3.2913106307854822,35.41748684981975,60.31117547759857,07302,Jersey City,Hudson County,NJ,902619.0,-0.174222949064141,0.1944242554678297,-0.2991810609746519,0.0516082128132462,-0.2495447572696492,0.3309687155809028,0.0164045530022232,0.1890688144616386,1.1,2026-07-31
490,47.85736090659056,41.15523465703971,-3.2913106307854822,51.93506973994448,43.77965207323663,08536,Plainsboro,Middlesex County,NJ,670734.0,0.1129831346640081,-0.1025040608813814,-0.0689977686234435,0.0381293829887738,-0.3056489927652877,0.31824652454252,-0.0186362455637034,-0.0739453524487349,2.0,2026-07-31
491,47.83637720478453,41.03489771359807,-3.2913106307854822,47.1897065366729,48.483047872896165,10560,North Salem,Westchester County,NY,857682.0,0.0398474622022075,0.1433567960354089,0.0202858537047081,,-0.402759845105485,0.1760980778364085,0.1510925456658043,-0.0557188674742287,3.0,2026-07-31
492,47.797632592032784,40.91456077015644,-3.2913106307854822,38.2547452089088,57.34051997515677,10032,New York,New York County,NY,566913.0,-0.2446585235716082,-0.270670461478236,0.0767282910837003,0.0638701966874577,0.4105396441219333,-0.0784020167656058,-0.1712882889502243,-0.0083559653436961,2.6,2026-07-31
493,47.78235535786578,40.794223826714806,-3.2913106307854822,46.90823972765579,48.656470988075775,11581,Valley Stream,Nassau County,NY,834523.0,-0.0051965940661876,0.1159843510204208,-0.0584448479326109,0.0424553804378446,-0.1202253425213488,0.0131310358015103,-0.0376015324754508,-0.0144959105994126,2.0,2026-07-31
494,47.75388022921933,40.67388688327316,-3.2913106307854822,53.518070620615056,41.989689837823605,11962,Sagaponack,Suffolk County,NY,6802491.0,0.1226232193186479,2.214167889614261,0.983130791145447,,,0.2160236442912303,,0.0181242865482292,2.5,2026-07-31
495,47.73013798919554,40.55354993983153,-3.2913106307854822,39.81817686939281,55.642099108998266,10466,New York,Bronx County,NY,679970.0,-0.0517612211775194,-0.0888276222527846,0.1271995305115965,0.0567858446863971,0.4432443074470817,-0.2269862112802778,-0.1091972982105122,-0.001015946274524,2.6,2026-07-31
496,47.66302267334312,40.43321299638989,-3.2913106307854822,46.05414576347388,49.271899583212345,07836,Flanders,Morris County,NJ,675015.0,0.0166736638049126,-0.0961405869409173,0.145584966614777,0.0377048149344846,-0.3982048764299357,0.0287368570231822,-0.014276687019846,-0.0696627755899769,2.4,2026-07-31
497,47.62218814395047,40.312876052948255,-3.2913106307854822,48.79738880999975,46.44698747790119,07607,Maywood,Bergen County,NJ,709943.0,0.0697639794580492,-0.0456915036424963,0.0719272567092002,0.0500603566730823,-0.094373222762534,-0.0249061964473601,-0.0079090788617683,0.0502583301213149,2.7,2026-07-31
498,47.5785374990855,40.19253910950662,-3.2913106307854822,47.95965605701473,47.197418941156265,11792,Wading River,Suffolk County,NY,756510.0,0.0791399088350587,0.0178390081452501,0.1900645639587175,,-0.2457018203635617,-0.0227454160534039,-0.2254712259486453,0.0600838259448937,2.3,2026-07-31
499,47.53643291672704,40.07220216606498,-3.2913106307854822,45.51530387988299,49.557561953571074,11788,Hauppauge,Suffolk County,NY,806774.0,0.0765481123618204,0.0821675697254882,0.1365570204905246,0.0469582059774003,-0.2053825228996519,0.014291230119473,0.0200041865876059,-0.0570633704563865,2.7,2026-07-31
500,47.52565182850195,39.95186522262335,-3.2913106307854822,45.784548319058175,49.266755337945725,10502,Ardsley,Westchester County,NY,1088740.0,0.0005787114368466,0.3819006025200053,0.1273421380487782,,-0.4183074509198203,0.2804834466291448,0.171117908668279,-0.0074776403874056,3.2,2026-07-31
501,47.48016584324685,39.83152827918171,-3.2913106307854822,49.75008420640217,45.21024748009153,08852,Monmouth Junction,Middlesex County,NJ,704460.0,0.0305065124601377,-0.053444168705635,0.0563620355223886,0.042225514441864,-0.2241066276824856,0.1836871255383196,-0.012665655375768,-0.0611192770786368,2.2,2026-07-31
502,47.47095199727352,39.71119133574007,-3.2913106307854822,31.27093947240855,63.67096452213848,10017,New York,New York County,NY,782098.0,-0.3419794822988425,0.0511037029278629,-0.4785715368164407,0.0694461051672548,-0.1454647521634886,0.3709861058178908,-0.1889016694479401,-0.0146837687922791,2.1,2026-07-31
503,47.43141835280209,39.59085439229844,-3.2913106307854822,44.716120073769794,50.14671663183439,07666,Teaneck,Bergen County,NJ,706116.0,0.0234169935971117,-0.0510963324154598,0.0393567862710604,0.0502056152625329,-0.3001734653237691,0.0808772585922352,0.0222484055314726,-0.0053468582240864,2.4,2026-07-31
504,47.41548722373835,39.4705174488568,-3.2913106307854822,44.78232243293404,50.04865201454267,10994,West Nyack,Rockland County,NY,814463.0,0.016662035127608,0.0916522656927139,0.0777356844518628,,-0.3246935606509986,0.0780749439552238,-0.1962752238011624,-0.1760697514293025,2.4,2026-07-31
505,47.41527154622436,39.35018050541516,-3.2913106307854822,42.8756285046788,51.95491458776993,11434,New York,Queens County,NY,721946.0,,-0.0289253542854925,-0.014166041315514,,0.3407898564677658,-0.2585908453150712,-0.0398860948735197,0.0104639829460604,2.0,2026-07-31
506,47.41163670607075,39.22984356197352,-3.2913106307854822,50.91815596286008,43.90511744928143,07066,Clark,Union County,NJ,733349.0,0.0816379493817777,-0.0132545899691933,0.0857555452117182,,-0.1861291654930259,-0.0192716942619742,-0.0368439912643037,-0.0333754274912043,2.5,2026-07-31
507,47.41148930231287,39.10950661853189,-3.2913106307854822,45.95394601091125,48.869032593714486,07004,Fairfield,Essex County,NJ,828234.0,0.0006371759848921,0.1084200507074495,0.027258780298311,,0.0762591526735743,0.0184898365268199,-0.2823057557311017,0.0832960953227098,2.3,2026-07-31
508,47.40372406249894,38.98916967509025,-3.2913106307854822,52.79233145795534,42.01511666704253,10984,Thiells,Rockland County,NY,770018.0,0.1865900237755639,0.0355382610595942,0.2165140144822466,,-0.041059404343579,-0.1585149871712095,-0.2802237695346292,-0.062781089335768,2.9,2026-07-31
509,47.36891624174847,38.86883273164862,-3.2913106307854822,47.63035204662112,47.10748043687583,07604,Hasbrouck Heights,Bergen County,NJ,729748.0,0.0085178842587939,-0.0181765197663708,0.1379515886375717,,-0.1150537555124071,-0.0694029863918084,0.0351679291431796,0.0068417175526909,2.1,2026-07-31
510,47.29914713485517,38.748495788206974,-3.2913106307854822,38.02359121577653,56.5747030539338,10473,New York,Bronx County,NY,558158.0,-0.0690787895874645,-0.2862332492234696,0.0219448260498893,0.0625604870463496,0.4749345171937651,-0.2369573860074855,0.0030167049654252,0.0284339138336256,1.9,2026-07-31
511,47.27491852357084,38.62815884476535,-3.2913106307854822,36.4661286293905,58.083708417751176,10029,New York,New York County,NY,769085.0,-0.3959614185723868,0.034325866536955,-0.3329024729577394,0.0558973298881367,1.0998723382289526,-0.1441896233298126,-0.0935669536999608,0.0407259003159448,1.7,2026-07-31
512,47.23923953832623,38.50782190132371,-3.2913106307854822,48.73816751064266,45.740311566009794,08840,Metuchen,Middlesex County,NJ,695321.0,0.099050543226124,-0.0665024752510561,0.1753088996202887,0.047239567136695,-0.333192116678201,0.131250789224091,-0.0848328814406347,0.0027675003676573,2.6,2026-07-31
513,47.232096097952535,38.38748495788207,-3.2913106307854822,39.00906168633888,55.4551305095662,10469,New York,Bronx County,NY,705694.0,-0.0302321255360379,-0.0516945062078626,0.3616818846537271,0.0557321838488955,0.3385658946454544,-0.2027593389357323,-0.0806967175539998,0.0426873696448882,2.2,2026-07-31
514,47.09171174175745,38.26714801444043,-3.2913106307854822,41.23189512330755,52.95152836020736,07307,Jersey City,Hudson County,NJ,774466.0,-0.0364699236429025,0.0412975664807966,-0.1240827778531485,0.0409417285968967,0.3401418967767167,-0.0194527961565776,0.0436411947139472,0.0944572362764122,1.7,2026-07-31
515,47.056532628095326,38.1468110709988,-3.2913106307854822,46.12762204612415,47.985443210066514,08739,Lavallette,Ocean County,NJ,1784797.0,0.1283858236943501,0.8761835728543215,,,,,,,3.5,2026-07-31
516,47.03268255011925,38.02647412755716,-3.2913106307854822,45.103463939111215,48.96190116112729,11596,Williston Park,Nassau County,NY,1041179.0,-0.0895567535820532,0.3372328902431967,-0.2336383654707301,,-0.0403578616714288,0.0617283539812203,-0.0559625140663087,-0.0179133964163804,2.4,2026-07-31
517,46.88255578087123,37.90613718411552,-3.2913106307854822,49.87788360098669,43.88722796075577,11930,Amagansett,Suffolk County,NY,3310226.0,-0.0936482556851633,1.4938954272866931,0.1734963507462517,0.1857879417225326,1.40088068525925,0.338940845008995,-0.0481325843164501,-0.2258324106007767,3.4,2026-07-31
